qrel_source,qrel_retriever,qrel_judge_type,dataset,eval_run,eval_retriever,eval_reranker,eval_paradigm,strategy,is_qrel_eval,ndcg10
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,thresholding,False,0.7396
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,rank,False,0.5849
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,quantile,False,0.845
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,largest_gap,False,0.7049
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,optimal_per_topic,False,0.8561
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,optimal_global,False,0.8089
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-rankgpt,qwen3-embed-600m,rankgpt,listwise,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,direct,False,0.7911
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,thresholding,False,0.7484
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,rank,False,0.5777
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,quantile,False,0.8325
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,largest_gap,False,0.7099
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,optimal_per_topic,False,0.8388
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,optimal_global,False,0.7914
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,qwen3-embed-600m-rerank-setmaxheaptopk,qwen3-embed-600m,setmaxheaptopk,setwise,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,direct,False,0.7337
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,thresholding,False,0.6544
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,rank,False,0.5402
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,quantile,False,0.8245
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,largest_gap,False,0.602
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,optimal_per_topic,False,0.804
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,optimal_global,False,0.7437
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small,colbert-small,none,base,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,direct,False,0.6783
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,thresholding,False,0.6357
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,rank,False,0.4096
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,quantile,False,0.6868
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,largest_gap,False,0.5391
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,optimal_per_topic,False,0.7209
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,optimal_global,False,0.7055
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-point,colbert-small,point,pointwise,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,direct,False,0.8373
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,thresholding,False,0.8287
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,rank,False,0.5622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,quantile,False,0.8268
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,largest_gap,False,0.8568
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,optimal_per_topic,False,0.8318
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,optimal_global,False,0.8246
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge,colbert-small,judge,pointwise,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,direct,False,0.8823
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,thresholding,False,0.8748
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,rank,False,0.6159
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,quantile,False,0.8686
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,largest_gap,False,0.9021
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,optimal_per_topic,False,0.8761
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,optimal_global,False,0.8728
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-judge_expr,colbert-small,judge_expr,pointwise,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,direct,False,0.7841
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,thresholding,False,0.7192
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,rank,False,0.5697
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,quantile,False,0.851
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,largest_gap,False,0.6789
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,optimal_per_topic,False,0.8442
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,optimal_global,False,0.801
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-rankgpt,colbert-small,rankgpt,listwise,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,direct,False,0.8013
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,direct,True,0.81
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,thresholding,False,0.7552
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,thresholding,True,0.7644
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,rank,False,0.5835
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,rank,True,0.6639
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,quantile,False,0.8494
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,quantile,True,0.8622
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,largest_gap,False,0.7089
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,largest_gap,True,0.7415
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,optimal_per_topic,False,0.8466
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,optimal_per_topic,True,0.8587
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,optimal_global,False,0.8046
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2019/judged,colbert-small-rerank-setmaxheaptopk,colbert-small,setmaxheaptopk,setwise,optimal_global,True,0.8025
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,direct,False,0.4617
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,direct,True,0.7932
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,thresholding,False,0.4143
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,thresholding,True,0.7759
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,rank,False,0.3322
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,rank,True,0.6502
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,quantile,False,0.5464
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,quantile,True,0.8708
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,largest_gap,False,0.3602
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,largest_gap,True,0.7283
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,optimal_per_topic,False,0.4643
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,optimal_per_topic,True,0.8147
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,optimal_global,False,0.4053
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25,bm25,none,base,optimal_global,True,0.7718
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,direct,False,0.5997
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,direct,True,0.7932
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,thresholding,False,0.5679
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,thresholding,True,0.7759
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,rank,False,0.4292
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,rank,True,0.6502
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,quantile,False,0.6707
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,quantile,True,0.8708
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,largest_gap,False,0.4923
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,largest_gap,True,0.7283
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,optimal_per_topic,False,0.6085
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,optimal_per_topic,True,0.8147
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,optimal_global,False,0.5506
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-point,bm25,point,pointwise,optimal_global,True,0.7718
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-judge,bm25,judge,pointwise,direct,False,0.7135
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-judge,bm25,judge,pointwise,direct,True,0.7932
nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,msmarco-passage/trec-dl-2020/judged,bm25-rerank-judge,bm25,judge,pointwise,thresholding,False,0.7198
